epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,93.1841096995362,66.58413886906808,0,0,0.9045819617910484,92.6356589147287,65.63128223780026,0,0,0.9003388062664587
1,93.10344827586206,67.56642230821991,0,0,0.9131799653032253,93.48352713178295,66.44613891362256,0,0,0.9051626214602843
2,93.58741681790683,68.7442899717331,0,0,0.9159763710284781,93.51582687338502,67.2450070623057,0,0,0.9143843539875272
3,93.97055858035895,68.33468080560736,0,0,0.9163281377244975,93.82267441860465,67.7226319084222,0,0,0.9154998733979358
4,93.84956644484775,69.48451285670045,0,0,0.9164244056676295,93.6531007751938,68.3781344384318,0,0,0.9170247700765013
5,93.58741681790684,69.05758124453624,0,0,0.915965167044394,93.34625322997415,67.0071691464972,0,0,0.9142251580741004
6,94.2528735632184,69.92485391988004,0,0,0.9190007052722845,93.72577519379846,68.02195256008349,0,0,0.9159745692449979
7,94.19237749546281,70.29012212405479,0,0,0.9232823845181825,93.91957364341084,68.85736932170192,0,0,0.9229891990617034
8,94.09155071587014,70.40168856719212,0,0,0.9233580114160603,93.68540051679587,68.2645723918411,0,0,0.9191079328709877
9,93.91006251260336,70.56448595635746,0,0,0.9207839757255721,93.58042635658916,67.97845887653585,0,0,0.9143870073985985
10,93.97055858035895,69.2810336783481,0,0,0.9183470553565011,93.40277777777777,68.0307789796502,0,0,0.9187242441073755
11,94.11171607178868,70.8504336736677,0,0,0.9225800211577435,93.58850129198964,68.49692480254595,0,0,0.920346879860203
12,94.313369630974,71.16474926137012,0,0,0.9244024673712671,93.87112403100777,69.09449144372124,0,0,0.9240349939995404
13,94.43436176648518,70.61222752330742,0,0,0.9251488718446309,93.90342377260981,69.03573551670691,0,0,0.9218900322277759
14,93.78907037709216,69.17292367902854,0,0,0.9224596856701961,93.57235142118864,67.36390356352074,0,0,0.9162895451670201
15,94.19237749546281,71.11562797917767,0,0,0.9230218982879452,94.12144702842377,68.698755679975,0,0,0.920410122911866
16,94.29320427505546,69.83497598121309,0,0,0.9234599854224257,93.90342377260983,69.05339060034193,0,0,0.9231613719880551
17,94.05122000403307,70.14357667349854,0,0,0.9242972417459233,93.78229974160206,69.06833155750259,0,0,0.92252697314365
18,93.88989715668481,70.25502591619266,0,0,0.9247407258334136,93.54812661498708,67.09979074337993,0,0,0.9192584133902935
