epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,81.95200645291389,48.507878933639205,0,0,0.7984858526458811,83.4140826873385,46.9597970626707,0,0,0.8125705739328054
1,88.22343214357733,54.9827264754236,0,0,0.8400279881994419,85.02099483204135,52.74202715379952,0,0,0.8456504801911261
2,90.0988102440008,58.86441870817069,0,0,0.8622670361929944,89.6640826873385,55.7348217200181,0,0,0.8625616592482432
3,91.36922766686831,60.20295044815732,0,0,0.8703031779105499,89.95478036175709,58.521078787877386,0,0,0.869774576980847
4,92.15567654769106,61.7570687305998,0,0,0.8809446222434446,90.72997416020672,59.8434861992749,0,0,0.878620181874153
5,90.90542448074208,61.94991920775882,0,0,0.8831159000008912,90.98837209302326,60.885803481504205,0,0,0.8816966436979744
6,91.85319620891308,62.85544249732951,0,0,0.8860730001687362,91.33559431524547,60.92995459201037,0,0,0.8803526278310616
7,91.97418834442428,64.21188990571838,0,0,0.8912593762035679,91.76356589147287,61.90080986055974,0,0,0.8848048430789393
8,91.93385763258722,63.54229938758044,0,0,0.8919368950740739,91.41634366925065,61.44449077605097,0,0,0.8856506579047201
9,92.33716475095787,63.912630360700255,0,0,0.8905162927298398,91.37596899224806,61.78494805412908,0,0,0.8841920405359978
10,92.82113329300263,64.14998441528041,0,0,0.8940440410921995,91.69896640826875,62.55984404217687,0,0,0.8885103650798454
11,93.10344827586206,65.38946165216106,0,0,0.8935792140714663,91.61821705426357,62.51271855360015,0,0,0.8873209050605646
12,91.83303085299455,64.40611878662243,0,0,0.8925708146558367,91.98966408268734,61.95640365824272,0,0,0.8879183237823773
13,92.78080258116556,64.2725070546305,0,0,0.8911698552028177,91.95736434108527,62.08520598035981,0,0,0.886757209026681
14,93.3051018350474,65.82683188265729,0,0,0.8927663314630652,91.54554263565893,62.314830218279475,0,0,0.8882247920204566
15,93.365597902803,65.26987000697125,0,0,0.8973484576604055,91.71511627906976,62.64214707619132,0,0,0.8908245993010776
16,93.1236136317806,65.37324553628972,0,0,0.8958802445917701,92.56298449612402,62.47424567095331,0,0,0.8883328472030126
17,93.00262149626941,64.96270037143296,0,0,0.8962049934309518,91.90083979328165,62.52110965136126,0,0,0.8893777287457763
18,92.76063722524702,65.12393072342675,0,0,0.8964753004880974,92.03811369509043,62.630974364576346,0,0,0.8887725150631499
19,93.38576325872151,65.74470518013442,0,0,0.8959144906162975,91.79586563307492,62.220461258315126,0,0,0.8887075413263248
20,93.32526719096592,65.74653240876404,0,0,0.897277064340875,92.3045865633075,62.49662508700979,0,0,0.8897239823470918
21,93.12361363178061,64.66716358956366,0,0,0.8948873399873946,92.08656330749353,62.21750196047406,0,0,0.887659046641335
22,93.6277475297439,65.69691233246465,0,0,0.8981902455393974,92.18346253229976,62.895899745770095,0,0,0.8923607344632044
23,92.72030651340997,64.86518117460402,0,0,0.8964178059260632,92.04618863049096,62.03308205092563,0,0,0.8888419116945959
24,93.28493647912886,64.94507068186172,0,0,0.8961628106356572,92.11886304909561,62.24213696801522,0,0,0.8898444811873768
25,93.16394434361766,65.23391852931766,0,0,0.8972117048703601,92.41763565891472,62.90753347241631,0,0,0.8906571776814872
26,92.115345835854,65.536233108483,0,0,0.8979595577486832,92.3530361757106,62.4940037051642,0,0,0.892045378086483
27,92.29683403912078,65.56825190343173,0,0,0.89472499634392,92.15116279069767,62.494898320921294,0,0,0.8865886417047458
28,93.6277475297439,65.82828255473866,0,0,0.8955760399129645,92.1673126614987,62.20120377018091,0,0,0.8889063620910799
29,92.7404718693285,65.20477369462589,0,0,0.8990540887945903,92.28843669250644,62.42545271139178,0,0,0.8896235808733027
30,93.4462593264771,65.7517175015268,0,0,0.8974257080199711,92.21576227390182,62.06767963682913,0,0,0.8899008680370888
31,93.1236136317806,65.42877186216874,0,0,0.8976491894197491,92.52260981912144,62.711909569873,0,0,0.8901269429039684
32,93.04295220810647,65.40734476171419,0,0,0.8943976857704994,91.86854005167959,61.90649942203274,0,0,0.8880069519058426
33,92.27666868320225,65.80032118946801,0,0,0.8976035312514168,92.11886304909562,62.35446611554448,0,0,0.890718781926124
34,93.04295220810647,65.63096898262754,0,0,0.89788412771083,92.32073643410853,62.16243322631848,0,0,0.8890898142743107
35,92.6194797338173,66.26566644601525,0,0,0.8999412213737181,92.57913436692508,62.52766417672626,0,0,0.893698837097452
36,92.88162936075821,65.89368239368238,0,0,0.8966514412334923,92.22383720930232,62.55265227255071,0,0,0.8886259918500462
37,92.45815688646904,65.43147565299793,0,0,0.897252817071204,92.4095607235142,62.31742129995553,0,0,0.8895259127555235
38,92.90179471667675,65.75318151865753,0,0,0.8967590472871326,92.062338501292,61.80769509944677,0,0,0.8874953942035104
39,93.34543254688445,66.52756941069009,0,0,0.8983231942870139,92.57913436692508,62.12122126161793,0,0,0.8882675287720947
40,93.4462593264771,66.54956987152678,0,0,0.8965343187498352,92.53875968992247,62.443320868140205,0,0,0.8891420144394474
41,93.2446057672918,66.21186228723786,0,0,0.8973750278238506,92.6921834625323,62.55845676884466,0,0,0.8900916330617186
42,93.32526719096592,66.27485209212848,0,0,0.8974371893877139,92.27228682170542,62.46014831272416,0,0,0.8890885656388325
43,93.38576325872152,66.35920202299837,0,0,0.8954571935805657,92.48223514211885,62.18428997277434,0,0,0.8873605244164393
44,93.26477112321032,66.10786461308788,0,0,0.8976905550233334,92.53068475452196,62.610108108286035,0,0,0.8882859592639432
45,93.28493647912885,66.43973176594359,0,0,0.8967566650687622,92.38533591731266,62.81401394088776,0,0,0.8893567524808503
46,93.42609397055858,66.99953975316646,0,0,0.8958988729443536,92.12693798449612,62.74838071149317,0,0,0.8895123537144133
47,93.50675539423271,66.94917708882987,0,0,0.8956076915512381,92.63565891472868,62.8118377112952,0,0,0.8888541641061555
48,93.1236136317806,66.21066149496534,0,0,0.8950839375222254,92.04618863049095,62.127795942538896,0,0,0.8878209856118517
49,93.26477112321032,65.82520324217508,0,0,0.8940326670163243,92.15116279069768,62.500525359033695,0,0,0.88711094858541
50,93.24460576729182,65.71698727222038,0,0,0.8958984717806336,91.80394056847545,62.6437118138786,0,0,0.8886094327889809
51,92.6799758015729,65.56309898381191,0,0,0.8949895946971744,91.65859173126616,62.125871301791854,0,0,0.8875240254611793
52,92.78080258116556,66.0539279941867,0,0,0.8955957378040336,91.4405684754522,61.942621230781434,0,0,0.8880537470156011
53,93.1236136317806,66.58581438645719,0,0,0.8967451011266715,92.46608527131782,63.455203478331065,0,0,0.8911289652100715
54,93.6277475297439,66.26599517862905,0,0,0.8960220683681255,91.90083979328165,62.52195901872445,0,0,0.8897722281532593
55,93.44625932647712,66.68226847191106,0,0,0.8947230565942093,92.43378552971575,62.55585787566594,0,0,0.889086510205762
56,93.26477112321032,66.02259074965032,0,0,0.894540270682611,92.23191214470285,62.59805821597271,0,0,0.889329279370748
57,93.063117564025,65.69048852274705,0,0,0.8944193819373711,92.1188630490956,61.743586098717174,0,0,0.8894369771611002
58,93.04295220810647,66.44645563127212,0,0,0.8962737803467596,92.53875968992249,62.37138395170991,0,0,0.890406314251334
59,93.10344827586206,66.11433100515961,0,0,0.8970883621408904,92.5952842377261,62.489185758188846,0,0,0.8915537625936607
60,93.4260939705586,66.00274978868521,0,0,0.896009574444186,92.61143410852713,62.6131368828775,0,0,0.8907701045959667
61,93.063117564025,65.71694934562245,0,0,0.8946363659271124,92.22383720930232,62.055480251046184,0,0,0.8895515241547227
62,93.44625932647712,66.06546907177034,0,0,0.8965768908429046,92.18346253229974,62.52784093644162,0,0,0.8912482024296976
63,93.26477112321032,66.14720772083514,0,0,0.8956079391698898,92.19961240310079,62.75604886491276,0,0,0.8899940488722111
64,93.30510183504741,65.7893953557691,0,0,0.8971997932719609,92.49838501291988,62.26803425432573,0,0,0.88944820658122
65,93.365597902803,66.0416637690307,0,0,0.8950044774779935,92.29651162790697,62.101135691495074,0,0,0.889322611424566
66,93.56725146198829,67.26625414039412,0,0,0.8963985187527288,92.41763565891473,63.018127673459084,0,0,0.8924376757670003
67,93.36559790280299,65.93685533496829,0,0,0.8966324560330367,91.94121447028424,62.43483030851058,0,0,0.890395750376884
68,92.86146400483968,65.53816822489532,0,0,0.8945082696899358,92.3045865633075,61.945360686152604,0,0,0.8889725389516191
69,93.52692075015125,66.60153965615856,0,0,0.8985944522367534,92.66795865633077,63.000351469116445,0,0,0.8927498997687798
70,93.00262149626941,65.85368966301195,0,0,0.8958060716211445,92.3045865633075,62.34002481918449,0,0,0.8888008588082753
71,93.34543254688445,66.78172871960562,0,0,0.8978834460897188,92.56298449612402,62.55505091661033,0,0,0.8921488111505895
72,93.28493647912886,66.40145742610972,0,0,0.8966394376179943,92.56298449612403,62.65651326166801,0,0,0.8918081687159938
73,93.28493647912886,66.71953619502297,0,0,0.896626717623251,92.53875968992249,63.062549971080166,0,0,0.8923290043176952
74,93.26477112321032,66.44612497822015,0,0,0.8944896986585533,92.4095607235142,63.12309422503389,0,0,0.89064510167128
75,93.36559790280299,65.77415242538878,0,0,0.8960719275997457,92.62758397932818,62.64638522936189,0,0,0.8875232718814474
76,93.34543254688445,65.87369218937685,0,0,0.8958828696703011,92.61950904392765,62.77050190722279,0,0,0.8901119789809712
77,93.36559790280299,66.30816427524954,0,0,0.8958939429850091,92.40148578811369,62.663079847320354,0,0,0.891177755272361
78,93.50675539423271,66.43566667756821,0,0,0.8955308789616194,92.37726098191214,62.90924283227074,0,0,0.8922386164926199
79,93.16394434361766,66.11643140479711,0,0,0.8964197692487025,92.40956072351422,62.06433317149625,0,0,0.8903871336210041
