epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,82.14068641354997,25.025207379861047,0,0,0.7190847694579194,81.5952774307934,24.82392088390331,0,0,0.6723443834594499
1,83.65817091454274,28.236326974283646,0,0,0.7364190465817049,83.57174517467864,27.77357751255473,0,0,0.7011448992803969
2,86.80254467360915,28.916466797978984,0,0,0.7328074400431501,83.97268001772979,28.212701389590876,0,0,0.7039114318598562
3,87.45492118805463,29.693529122324485,0,0,0.7292657782015012,85.11504210823226,28.906348741396453,0,0,0.6991031110517979
4,86.47230438834636,30.62841142371497,0,0,0.7339883972278735,84.65567957448523,29.295549963727165,0,0,0.7017460564589754
5,85.44511528019773,31.050525929629984,0,0,0.7373117035423187,85.6005963653947,29.48962817798709,0,0,0.7072592246975806
6,86.31224928076502,31.2694385517545,0,0,0.7391887361518229,84.96998025547005,29.774611952161965,0,0,0.7090455257521849
7,84.33891162526842,30.883818583217764,0,0,0.7421835408803161,84.51061772172301,29.669584069776597,0,0,0.713120067448264
8,85.54033793913854,32.17478568929613,0,0,0.7441595619177166,85.68320103155094,29.99864948834693,0,0,0.7141070565201109
9,84.44629036832934,32.7910800846433,0,0,0.7412975511130157,85.55828665833904,29.934502039028494,0,0,0.7096146778692514
10,83.6439888164026,32.555206080247096,0,0,0.7412892239799105,85.18152879074829,30.080633884254752,0,0,0.708162153087612
11,83.54876615746181,32.38140427345214,0,0,0.7416451738032485,84.86722810976346,29.911351659446215,0,0,0.7035452000312147
12,84.64686575631103,32.233522101938526,0,0,0.7420648951435231,85.79602691703268,29.977144832637347,0,0,0.7037279968223026
13,83.94991693342517,31.816889949510823,0,0,0.7407710079880591,85.79199742112262,29.9249526417144,0,0,0.7021513344259551
14,87.56229993111552,33.09497143175322,0,0,0.742287022826456,85.18152879074827,30.177526704334785,0,0,0.7025176624040447
15,83.28538433485961,33.17050302191411,0,0,0.7414249218483281,85.21980900189388,30.266568638498924,0,0,0.7026057471544725
16,86.82280481380931,33.24581043172416,0,0,0.7431914770147656,85.67514203973083,30.18851712413309,0,0,0.7080842911442626
17,87.30297013655336,33.398211821794085,0,0,0.7416830341446423,85.31248740782527,30.178545598404664,0,0,0.7077611352632426
18,86.17042829936385,33.32558882000054,0,0,0.7407493465182391,85.32256114760044,30.27982903069701,0,0,0.7050224999379445
19,84.40779610194903,33.17451879976863,0,0,0.7444216183927219,85.5220211951485,30.396306268794778,0,0,0.7084927560613042
20,87.1773572673123,33.37839016242979,0,0,0.7450904674436615,85.62678808881007,30.574326042184822,0,0,0.7081003305362021
21,86.72960816888855,33.434336582175405,0,0,0.7439951087031984,85.27420719667968,30.255454847637807,0,0,0.7075939593933099
22,86.4135499817659,33.32973126751485,0,0,0.7450559640579368,85.1895877825684,30.359512020461455,0,0,0.7069599104982212
23,86.23526074800438,33.33475645204537,0,0,0.7425349423097656,85.37091509852118,30.390334612747754,0,0,0.6996353299227909
24,87.04566635601118,33.33899746218388,0,0,0.7438733917654247,85.63887657654027,30.443832733331398,0,0,0.7056504675428645
25,86.1299080189635,33.42795349425719,0,0,0.7445484573739788,85.81617439658298,30.341921286706985,0,0,0.7074051308313271
26,86.70529600064835,33.71201115294432,0,0,0.7458015342056058,85.2681629528146,30.33844756004707,0,0,0.7078334688050163
27,86.56955306130719,33.61574876215732,0,0,0.743580471085956,85.97332473707539,30.290998945345756,0,0,0.7038376946127861
28,88.59151505328418,33.67768817824919,0,0,0.7419761809355883,85.59656686948463,30.331781928936984,0,0,0.701264882678095
29,86.1663762713238,33.54191991551393,0,0,0.7459608806639635,86.16472579280332,30.560150508715473,0,0,0.7062118014437154
30,88.64621743182464,33.522210107216466,0,0,0.7469127515173397,85.93705927388483,30.37916396346563,0,0,0.7071175535834255
31,88.68673771222497,33.623424395646694,0,0,0.7483408981212947,85.42934278921707,30.332636467727585,0,0,0.7086931515657221
32,89.89019004011507,33.75011545658686,0,0,0.7483840058250941,85.18555828665833,30.453629739785356,0,0,0.7081065016996236
33,89.21350135742941,33.37234992086362,0,0,0.7455787000865419,85.82221864044807,30.154505129479652,0,0,0.7038394915513358
34,88.50642246444346,33.180202031493586,0,0,0.7428139449360686,85.75170246202198,30.10030171440791,0,0,0.7007173873889694
35,87.50557153855505,33.195505974842426,0,0,0.742313671506977,86.04384091550148,30.023388812550703,0,0,0.7007519227896325
36,86.64654159406784,33.49835866937918,0,0,0.7463229814923682,85.67514203973082,29.997199503991723,0,0,0.7075775713486585
37,88.06475140807974,33.21197867285344,0,0,0.7435063846399274,85.34472337510579,29.793045830558363,0,0,0.7002503205687217
38,89.2378135256696,33.34299371083347,0,0,0.7434692313082516,85.25607446508442,29.96518949147246,0,0,0.6986537102689216
39,88.91162526844685,33.49243751037296,0,0,0.745293325482165,85.73558447838175,30.006829680500026,0,0,0.704795349410633
40,86.88358523440982,33.117155224377214,0,0,0.745235356173412,85.20570576620865,29.85444410725299,0,0,0.7065416271971937
41,87.01730215973095,33.118225831335145,0,0,0.747266303673262,85.73961397429183,29.90785475094913,0,0,0.7084570466136874
42,86.95652173913044,33.23749188188587,0,0,0.7470722231723588,85.8685578434138,30.00192156745095,0,0,0.7082774198180198
43,86.61412536974757,33.21260957369731,0,0,0.7475375136615854,86.29568440988034,29.988752693087623,0,0,0.7110643960967044
44,87.0821346083715,33.364570330444224,0,0,0.747501727409408,86.30978764556555,30.02391190845679,0,0,0.7120628415609297
45,88.1538960249605,33.09832109229223,0,0,0.7474610749472683,85.90482330660434,29.907777485353243,0,0,0.710768429183369
46,86.78228453340897,33.194871931940774,0,0,0.7439489416971806,85.42128379739694,29.953286338002957,0,0,0.7048684092852701
47,88.19036427732081,33.095185992716935,0,0,0.7434318065252455,85.70133376314624,29.87644250926189,0,0,0.7042212582186633
48,86.70732201466834,33.14402709705399,0,0,0.7453101825545321,85.37494459443121,29.87955913233668,0,0,0.7056053486227717
49,88.13971392682036,33.253339935869164,0,0,0.7445330817636774,85.05258492162629,29.84333029551672,0,0,0.7047483948507803
50,87.55014384699543,33.087363289852426,0,0,0.7453048854395373,85.58649312970947,29.99997393409396,0,0,0.7092285919255821
