epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,88.93391142266704,41.04682017046675,0,0,0.8002913810949976,89.12036104283355,37.098730204028016,0,0,0.7855203194062286
1,88.75157016086551,39.84202155655733,0,0,0.8260924606308946,91.14316798968449,39.714999425451104,0,0,0.8120353949892296
2,88.8792090441266,40.31738887043655,0,0,0.8156874142127777,85.98742797276059,39.589061843695944,0,0,0.8002486020548837
3,91.81692937315125,41.20629211874264,0,0,0.8218369942796753,86.02973767981625,39.299997277240685,0,0,0.8014278280630801
4,92.34369301835568,41.23933482059157,0,0,0.8431635669119892,88.86045855663455,39.18918058423232,0,0,0.8235759799116984
5,92.48146197171684,41.57940816764127,0,0,0.8465569813495967,88.4514647217633,40.741963233228624,0,0,0.8391278441531529
6,89.14259086672878,41.72058300527428,0,0,0.8302807786348128,89.27348188741588,41.63169880630399,0,0,0.8325213990599529
7,88.81235058146603,42.02554413676674,0,0,0.828162889329788,87.35342708627154,40.854027364003514,0,0,0.8406805914359482
8,88.9521455488472,42.08154977217283,0,0,0.8341075532121419,91.95914091147196,41.02239464116962,0,0,0.8438118145721095
9,92.95757526642086,42.88176810464687,0,0,0.8263513159389817,91.87049200145061,40.165436495925675,0,0,0.8281766487565015
10,90.62765914340127,42.58261974548434,0,0,0.8367759734669624,92.9221904339767,41.298415996897596,0,0,0.8245447930331926
11,89.47688318003162,42.04283587716731,0,0,0.8256575334196492,92.07398154490875,40.610096055103455,0,0,0.8199345386642906
12,92.75497386441914,41.081627714126995,0,0,0.8409919723523827,91.66901720594753,40.68105520940665,0,0,0.825843602558794
13,93.11155233194214,42.747541700793974,0,0,0.8508436221004823,93.790546802595,40.979400757507676,0,0,0.8487159462633735
14,88.54289071680378,42.82675050569127,0,0,0.8499231955706668,88.77986863843331,42.05519841120339,0,0,0.8418563911554123
15,88.57935896916408,42.05324433209269,0,0,0.8377933619618565,88.68517548454687,40.87420567594489,0,0,0.8375573062574656
16,92.14716965841404,40.050170119320796,0,0,0.8223614053651428,91.46351291453438,40.691217631125575,0,0,0.8271361176632207
17,93.26755541148344,44.866847077674144,0,0,0.841987405373648,87.55288713381955,41.09824727021191,0,0,0.8310350463255621
18,92.32748490619556,41.619344744999005,0,0,0.8484103923961142,91.12302051013417,41.25005326472561,0,0,0.8447098724960537
19,88.89946918432676,42.13470295915446,0,0,0.8441476421975501,91.82818229439498,42.33772556881025,0,0,0.841385471967203
20,89.39381660521092,43.25714850971543,0,0,0.8403795371030468,90.94572269009146,41.1750384832503,0,0,0.8362875519905676
21,92.74889582235907,42.21033549101891,0,0,0.8484406219632782,91.96518515533707,41.57138016883077,0,0,0.8472027552797057
22,86.83496089792942,40.70626953948907,0,0,0.8116482589832338,92.44268042067937,41.122737620702864,0,0,0.8344711928585752
23,93.12370841606226,41.70389501382798,0,0,0.847700985766548,93.33118426884798,41.500431356378414,0,0,0.8475055264017114
24,89.18513716114916,44.20009752530803,0,0,0.852567165356418,91.13712374581938,40.74111065121958,0,0,0.8331010980782656
25,89.19324121722923,41.939822342377326,0,0,0.8428966079004521,93.4903493572954,41.28173938910651,0,0,0.8392630258259838
26,92.28493861177519,41.62244664025317,0,0,0.8511192722306568,93.50243784502558,41.55220003427461,0,0,0.8487506678942944
27,89.61667814741278,43.70992221571827,0,0,0.8493505516842437,89.09819881532822,41.316930726961196,0,0,0.8496762140159224
28,93.35872604238422,43.9689033004715,0,0,0.8455102399380591,91.64886972639724,41.77195371145848,0,0,0.8437396230662092
29,92.75497386441914,41.16088989980195,0,0,0.8500156923694678,92.59781601321674,40.84954707057606,0,0,0.8317166072904374
30,89.4667531099315,40.69291397462003,0,0,0.8289846371824794,90.97191441350688,39.92688174934787,0,0,0.8099829937851579
31,92.54224239231735,41.03788447685524,0,0,0.8456751941653159,93.37147922794858,40.46920791978691,0,0,0.838700901205675
32,93.4255845050448,43.09168034400658,0,0,0.8383242275150389,92.41044445339888,39.91448875772909,0,0,0.8174614449192209
33,92.88666477572023,40.906195807324956,0,0,0.8362118564679797,92.71064189869847,41.72843044986884,0,0,0.8250242489576513
34,91.64471818144982,41.22344975498866,0,0,0.8324482434111175,92.8698069871459,41.04499959885267,0,0,0.8298895087246202
35,89.55792374083228,42.7161670344759,0,0,0.84776596103692,92.19083692630052,41.326880897168664,0,0,0.8343450646851059
36,89.17095506300903,44.05762294993746,0,0,0.8522530258999798,93.25663859451183,41.657933343632074,0,0,0.8523417590354533
37,92.23226224725475,42.10158738067752,0,0,0.8250252754457051,88.28827013740583,41.08066040630462,0,0,0.828965935227681
38,90.33186109647878,43.23130480008805,0,0,0.8592976659938608,87.89942378208485,41.98329457917934,0,0,0.8390372300633986
39,89.14056485270879,41.08588863549214,0,0,0.8376304226183658,93.11762098561469,42.42236833739026,0,0,0.8269127052461426
40,92.64962113537827,40.99080037313285,0,0,0.8402684342885933,93.31506628520773,41.058867004447414,0,0,0.83190632097834
41,85.97390493942217,41.08798205011917,0,0,0.8241471323307243,89.09819881532819,41.05154379197974,0,0,0.8428374743193701
42,93.23311317314315,42.08570056471564,0,0,0.8338064411972397,91.89265422895596,40.53521794815987,0,0,0.8328040355955468
43,92.99809554682118,41.49150087515106,0,0,0.822946161893767,91.25196437925615,40.415857514790126,0,0,0.8204355650931675
44,89.55184569877225,42.10242542583915,0,0,0.8493129152139756,91.76773985574403,40.43282491489636,0,0,0.829885187742963
45,92.10259734997366,41.305684724142196,0,0,0.8307193782367497,91.38090824837813,41.00702700406552,0,0,0.8291198991926236
46,92.0377649013331,43.264623335449286,0,0,0.8387396269128382,92.57968328162147,41.47453467253025,0,0,0.8489018948663988
47,91.98306252279265,41.940980806693275,0,0,0.8445059885507383,91.00415038078735,41.39608163003824,0,0,0.8200464288454541
48,92.48348798573684,42.866449305554525,0,0,0.8429694090128723,93.81270903010034,41.96459218337789,0,0,0.8339031859873387
49,93.08724016370192,40.47905831682538,0,0,0.8384545420499532,91.95914091147198,41.01808670363253,0,0,0.8376869550466062
50,89.25402163782972,42.82939632375792,0,0,0.8310375450971094,89.3198210903816,40.529515251920586,0,0,0.8343045356632154
51,89.46877912395155,42.51539064180333,0,0,0.8542424602296851,89.53338437361487,41.34141199104667,0,0,0.84123632107266
52,92.40042141091617,42.39623338532531,0,0,0.8516925282983121,89.96454043599148,40.71793379852506,0,0,0.8505973363559572
53,92.58681470075771,41.288621110191706,0,0,0.8395831049534009,93.16597493653545,42.77393708495485,0,0,0.8429006753480731
54,93.50865107986547,43.96452529168654,0,0,0.8528326670317123,91.90474271668617,41.073462242777225,0,0,0.8251874909759793
55,92.66582924753838,42.156382150354894,0,0,0.8438708905842415,92.60587500503688,41.90422606629821,0,0,0.8337398764302911
56,92.60099679889785,41.62948837507813,0,0,0.8383206152054349,93.35334649635328,40.528236242156666,0,0,0.8241532366444642
57,89.70987479233357,43.660774209906,0,0,0.8396060733838691,92.20896965789579,42.303095440080135,0,0,0.8406695696200555
58,89.21350135742941,43.09007550796917,0,0,0.8482249912631943,92.96450014103236,41.94772916964088,0,0,0.8441051383261171
59,89.32088010049029,42.6432466882866,0,0,0.8456851791196844,88.6207035499859,42.51793511084511,0,0,0.8357648161156799
60,92.70634952793874,43.62301657588813,0,0,0.8571195082073059,90.54277309908532,40.90271441509124,0,0,0.844317635918108
61,92.60504882693786,41.82326271052815,0,0,0.8350162212640669,92.27344159245679,39.74615443115214,0,0,0.8370768873386152
62,92.44904574739658,41.4707530755272,0,0,0.8403572248995104,92.48901962364508,41.00373058355451,0,0,0.8388630482392914
