epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,59.62301587301587,19.853117743509188,0,0,0.546406893936885,56.56180489354941,17.277392671152374,0,0,0.5522348773542061
1,66.63492063492062,21.062783587570646,0,0,0.5784816928191366,66.92882109945981,19.073606309867028,0,0,0.5677284381217785
2,67.41666666666666,21.689895027054266,0,0,0.5892816114364647,60.69272322847156,18.887024785143044,0,0,0.5672519173076411
3,69.86507936507937,21.98187832720059,0,0,0.5890411760046782,61.5467111534795,19.181329864625386,0,0,0.5617902352447421
4,71.96428571428571,22.51324815073995,0,0,0.595350442009456,68.61693676517318,19.79064395348985,0,0,0.5663797496471731
5,72.67063492063492,23.157714564403786,0,0,0.5981705860481334,64.35096917699396,20.680621725156772,0,0,0.5693361597861322
6,71.04761904761905,23.975128234538314,0,0,0.6059129964459494,69.58214172227517,21.445266002948244,0,0,0.5743303791548531
7,70.75396825396825,23.96160244400068,0,0,0.6083201599375061,70.0270098506514,21.82938753191979,0,0,0.5787318439689076
8,72.15873015873015,24.481611838563662,0,0,0.613120764712428,70.05084207181443,22.24182277063467,0,0,0.5807091244465173
9,71.28571428571429,24.61459187763745,0,0,0.6083014893633166,77.56593581188433,22.840107410956254,0,0,0.5770313827301433
10,72.02777777777777,25.097649990566424,0,0,0.610248105648948,77.48252303781379,22.935458736483227,0,0,0.5815360356377921
11,72.92460317460318,25.280655207364347,0,0,0.6160670742420609,77.75659358118843,23.230732357489824,0,0,0.5824613394995773
12,74.51587301587303,25.484492601033935,0,0,0.6194417591758262,77.93533523991103,23.493005373138644,0,0,0.58314380183918
13,73.31349206349206,25.724517405953037,0,0,0.6222462833297665,78.12599300921512,23.90690558919151,0,0,0.5847806088152838
14,72.6309523809524,25.519770911463628,0,0,0.6295643649283225,74.70606927232284,24.319453268268223,0,0,0.5900363512652603
15,73.09920634920634,25.53938344844063,0,0,0.6319578237004665,77.97505560851604,24.2674727345935,0,0,0.5905460399233171
16,73.23015873015872,25.77189004058883,0,0,0.6315958035183712,78.2332380044487,24.819624688453768,0,0,0.5927570354972823
17,73.52380952380952,26.272136543677462,0,0,0.6320055958684591,75.51636479186526,25.363289274437875,0,0,0.5917773079552011
18,73.74603174603175,26.518790149860664,0,0,0.6304375399881201,74.8252303781379,25.321294416786348,0,0,0.5898317505035092
19,74.15079365079364,26.855643870660355,0,0,0.6344897847156914,76.06053384175407,25.906400915910822,0,0,0.592781269382697
20,73.8888888888889,26.707265233841465,0,0,0.633484833073352,76.04067365745153,25.819585867064063,0,0,0.5937061281934011
21,74.07936507936508,26.58573992243861,0,0,0.6337948690099339,78.34445503654273,25.766917273699608,0,0,0.5913149703830535
22,74.19047619047619,26.53835954087174,0,0,0.6345258797524469,75.5719733079123,25.783784130028348,0,0,0.5919619250227951
23,74.40873015873017,26.769325612716273,0,0,0.6356468353260727,75.6037496027963,25.96536358980437,0,0,0.5924067213325953
24,74.52777777777777,27.262024852377298,0,0,0.6378848049634693,75.88179218303146,26.273569972984717,0,0,0.5945003837696191
25,74.46428571428571,27.60007152071999,0,0,0.6348224197864314,76.00492532570702,26.650226835334887,0,0,0.5929697130984187
26,74.58333333333333,27.77897399269047,0,0,0.6356165793778251,76.06450587861455,26.732307219007453,0,0,0.5922037118807367
27,75.48015873015873,28.052118973455336,0,0,0.6375293520527431,78.4477279949158,27.04475966062982,0,0,0.5946332077586565
28,74.7579365079365,28.025093596350462,0,0,0.6383763171369031,76.06847791547506,26.74328837864857,0,0,0.5955635657943608
29,74.57936507936506,27.43573705967587,0,0,0.636322637399225,76.91054972990149,26.611064000827728,0,0,0.5951472832395795
30,74.48412698412697,27.42900467527812,0,0,0.6379135229031253,76.59675881792184,26.29086056760907,0,0,0.5950192692972248
31,74.9563492063492,27.387641421133747,0,0,0.6365797642571519,78.23721004130918,26.401104495587827,0,0,0.5931505693335984
32,73.70238095238095,27.692950539753422,0,0,0.6364122659831687,76.9423260247855,26.59571513625502,0,0,0.5928766715702214
33,74.16666666666667,28.016354979099535,0,0,0.6356715541671238,76.58087067047983,27.18486042189304,0,0,0.5914180893367947
34,73.85714285714285,28.18336161020757,0,0,0.6369299998392289,76.83110899269145,27.54983983452759,0,0,0.5898785634334777
35,74.76587301587301,27.957065619215047,0,0,0.6369236019057484,78.0743565300286,27.022083641730593,0,0,0.5911472857678284
36,74.28174603174604,28.218135294989015,0,0,0.6387347109786387,78.49539243724182,27.08830092495641,0,0,0.5929047677386736
37,74.16666666666667,28.32397240091284,0,0,0.6408165170113785,78.55497299014935,27.276816644061025,0,0,0.5913196510011894
38,74.82539682539682,27.98766491316613,0,0,0.6412074475147395,78.50333651096282,27.182022115525942,0,0,0.5893234055281634
39,75.20634920634922,28.091467433649143,0,0,0.6416941379945907,78.44772799491578,27.516152412613863,0,0,0.5923889802046445
40,75.11507936507935,28.149427301592805,0,0,0.6413999346477758,78.59866539561487,27.380093420407444,0,0,0.5940156962757344
41,74.26587301587301,28.215376431098417,0,0,0.6422110652795147,78.52716873212584,27.471049170340944,0,0,0.5922543024269219
42,74.63095238095237,28.24272786237712,0,0,0.6418777141907394,78.59866539561487,27.366958720497724,0,0,0.5939042202393441
43,74.52777777777777,28.319222694501292,0,0,0.642574549082188,77.00587861455355,27.5245286835204,0,0,0.594630389170278
44,74.23809523809523,28.478833214556733,0,0,0.6415265579216315,78.58277724817286,27.6073682825737,0,0,0.5966475320947832
45,74.39682539682538,29.00741021752157,0,0,0.6418116922556054,77.05751509374007,27.984386766833662,0,0,0.5965440864554575
46,74.32142857142857,28.79202808948942,0,0,0.6449847299970258,77.1488719415316,27.85746766936145,0,0,0.5979166726534455
47,74.13095238095237,28.908560264071028,0,0,0.6438778812490695,77.41897044804576,27.941138442448306,0,0,0.598398816101174
48,74.80952380952381,28.698726028866574,0,0,0.6426150814957513,78.58674928503338,27.69557562309313,0,0,0.5957459122771358
49,75.09920634920634,28.813714817886407,0,0,0.6426619032243569,78.76151890689546,28.04787776565973,0,0,0.5966562235014284
50,75.03174603174602,28.83897679354753,0,0,0.6431129728872295,76.74372418176041,28.18246571587504,0,0,0.5948036233197642
51,74.8809523809524,28.65076350578514,0,0,0.6423546197564128,77.1131236097871,27.940919761741238,0,0,0.5949042069738185
52,74.8531746031746,28.790337030516323,0,0,0.6410428132888267,77.26008897362567,27.902604734700077,0,0,0.5929592940814697
53,74.54761904761905,28.769401676775242,0,0,0.6409548380648226,76.67222751827137,27.874969560666756,0,0,0.5936749472690944
54,74.75,28.75543413790959,0,0,0.6420341531963847,77.3156974896727,27.692847116939394,0,0,0.5932979553654972
55,74.81349206349208,28.63080402213879,0,0,0.6395805987548864,76.33460438512869,27.458890008186046,0,0,0.591844926243609
56,74.53174603174604,28.60516762636966,0,0,0.6390625907054333,76.70797585001587,27.750034072937385,0,0,0.5903397405142414
57,74.55952380952381,28.41357533986393,0,0,0.6384006701967806,76.27105179536065,27.52954829741627,0,0,0.5898310353940216
58,74.90079365079366,28.56960597956454,0,0,0.6393127093942712,76.62456307594535,28.104235889437266,0,0,0.5904266341420955
59,75.01984126984127,28.620044979627266,0,0,0.6381536485439142,76.7198919605974,27.813970627719854,0,0,0.5884783527811003
