epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,86.40260950605777,70.67759913119309,0,0,0.891782160451591,86.31139944392956,70.59824597279078,0,0,0.8923243430762859
1,86.64492078285181,71.29263859619412,0,0,0.8943998352113164,85.72752548656163,70.24552249107947,0,0,0.8936939875113001
2,87.02702702702702,71.66529204963913,0,0,0.8955611956249703,86.84893419833178,71.23518225914694,0,0,0.8979875443194005
3,87.29729729729729,71.60675052390982,0,0,0.898811381947651,86.74698795180724,70.96065122924374,0,0,0.8983006516486143
4,86.94315004659833,71.76017001499281,0,0,0.8983115551051275,86.4504170528267,70.98703228916335,0,0,0.8986147863750276
5,87.25069897483691,71.63578193834337,0,0,0.8973444936646218,87.1825764596849,71.52468647904678,0,0,0.8995398877095401
6,87.22273998136068,71.7360077035042,0,0,0.9006683568209128,86.00556070435589,71.1128988857186,0,0,0.8986315061261593
7,87.23205964585274,71.604715615348,0,0,0.9005796115992067,86.82113067655237,71.6510311401618,0,0,0.8999436866668045
8,86.4398881640261,72.06080730142185,0,0,0.9013419695954479,86.97868396663577,71.43677266155328,0,0,0.900185664115025
9,87.14818266542406,72.2891723578741,0,0,0.9024268747548619,86.75625579240037,71.46057337161457,0,0,0.9017191369178612
10,86.93383038210624,71.97470794370925,0,0,0.9026789922235665,86.71918443002781,71.28303680582371,0,0,0.9013031690567452
11,86.309412861137,71.46232791517774,0,0,0.9013315994600193,86.69138090824838,70.99366900333452,0,0,0.8977893412710483
12,86.88723205964585,71.90778798637382,0,0,0.9031547558748791,86.82113067655237,71.71981386324995,0,0,0.9016790276348058
13,86.70083876980428,71.12837746011671,0,0,0.9007854153595007,86.6728452270621,70.7560438880987,0,0,0.8998601383519713
14,87.20410065237652,71.72855255643739,0,0,0.8994592504792852,86.06116774791472,71.27030901383634,0,0,0.9000499949771428
15,85.57315936626281,71.57055086081687,0,0,0.903333569915978,87.08063021316033,70.94237395732547,0,0,0.9009181295828057
16,86.44920782851818,71.81516286404332,0,0,0.9017457010847572,86.5894346617238,70.84951696190659,0,0,0.8990024451760183
17,87.35321528424977,71.65724720777948,0,0,0.9009575285642317,87.12696941612604,71.711060675838,0,0,0.8995677819542657
18,86.66356011183598,71.86884318673211,0,0,0.9016198500744445,87.19184430027804,71.32879565832643,0,0,0.9003685861767963
19,87.06430568499533,71.89734484380655,0,0,0.9019763996528181,87.09916589434661,71.23436142182555,0,0,0.901940031429542
20,86.84063373718547,72.01377503560244,0,0,0.901499732099904,87.12696941612603,71.55772013000662,0,0,0.9004050097970323
21,86.31873252562909,71.81821437929464,0,0,0.9024880025408984,86.33920296570899,71.25424896857137,0,0,0.9003208167541871
22,87.04566635601118,72.0677004486886,0,0,0.9033130498472822,87.44207599629286,71.49810227895202,0,0,0.902563991444125
23,87.58620689655173,71.88179867207673,0,0,0.9021956473405313,86.89527340129749,72.002773747772,0,0,0.9006985106665375
24,87.0363466915191,72.14241343392064,0,0,0.901917372119262,87.13623725671917,71.26253872421702,0,0,0.8990507355093307
25,86.57968313140728,71.20821278647158,0,0,0.900549034001066,86.96941612604265,71.76078984880436,0,0,0.9021271873709311
26,86.69151910531221,71.99602429869773,0,0,0.9019360417873804,86.41334569045412,71.5663939935149,0,0,0.9019668506463863
27,86.35601118359739,72.27366168212396,0,0,0.9033213689641044,87.28452270620946,71.58288446511548,0,0,0.9014264676033449
